Time_sample,Time_h,Bus,DSS_V_A_V,DSS_V_B_V,DSS_V_C_V,DSS_angle_A_deg,DSS_angle_B_deg,DSS_angle_C_deg,DSS_V_A_pu,DSS_V_B_pu,DSS_V_C_pu,DSS_V_max_pu,DSS_V_min_pu
720,12.0,feeder2_1818,253.9884033203125,253.16957092285156,253.29705810546875,-29.10751724243164,-149.02847290039062,90.7861099243164,1.0998020477101924,1.0962563994219778,1.0968084351159948,1.0998020477101924,1.0962563994219778
750,12.5,feeder2_1818,251.5330810546875,254.03199768066406,254.0340576171875,-29.44194221496582,-149.21994018554688,91.24562072753906,1.0891701904276483,1.0999908168278232,1.0999997366146206,1.0999997366146206,1.0891701904276483
780,13.0,feeder2_1818,248.7550811767578,247.3353729248047,250.5136260986328,-28.604219436645508,-149.00411987304688,91.25732421875,1.0771410980976623,1.0709935810368933,1.0847558209778618,1.0847558209778618,1.0709935810368933
810,13.5,feeder2_1818,253.85980224609375,249.4668426513672,254.03396606445312,-29.102880477905273,-149.3959503173828,90.72242736816406,1.0992451887240553,1.0802231156898963,1.099999340179652,1.099999340179652,1.0802231156898963
840,14.0,feeder2_1818,252.19810485839844,251.48548889160156,254.0352020263672,-29.27836799621582,-149.4739990234375,90.94003295898438,1.0920498279683235,1.088964110316381,1.1000046920517303,1.1000046920517303,1.088964110316381
870,14.5,feeder2_1818,250.22999572753906,252.85086059570312,254.03463745117188,-29.692724227905273,-149.56092834472656,91.56134033203125,1.0835276654446018,1.094876343223183,1.1000022473694229,1.1000022473694229,1.0835276654446018
900,15.0,feeder2_1818,250.81527709960938,252.4128875732422,253.83261108398438,-29.407835006713867,-149.52891540527344,90.97150421142578,1.0860620081274752,1.092979864405066,1.0991274475383297,1.0991274475383297,1.0860620081274752
930,15.5,feeder2_1818,252.97987365722656,253.26284790039062,253.91282653808594,-29.19241714477539,-149.26071166992188,90.88294982910156,1.0954349861666794,1.0966603005826632,1.0994747906434699,1.0994747906434699,1.0954349861666794
960,16.0,feeder2_1818,253.4808807373047,249.5750732421875,254.03079223632812,-29.25402069091797,-149.48776245117188,90.65824127197266,1.097604410460797,1.0806917678954813,1.0999855971007344,1.0999855971007344,1.0806917678954813
990,16.5,feeder2_1818,250.75221252441406,254.035400390625,253.10723876953125,-29.61081314086914,-149.45436096191406,91.06954193115234,1.0857889305064852,1.1000055509941626,1.095986493280738,1.1000055509941626,1.0857889305064852
1020,17.0,feeder2_1818,249.08543395996094,251.18115234375,251.06019592285156,-29.41542625427246,-149.3670196533203,90.69783020019531,1.0785715676099863,1.0876462944076835,1.0871225377414389,1.0876462944076835,1.0785715676099863
1050,17.5,feeder2_1818,247.6495819091797,246.18829345703125,249.55572509765625,-28.873842239379883,-149.2028350830078,91.37117004394531,1.0723541458497237,1.0660265812406367,1.0806079879720805,1.0806079879720805,1.0660265812406367
1080,18.0,feeder2_1818,246.67098999023438,253.01564025878906,253.0497283935547,-29.530780792236328,-149.3755340576172,91.77405548095703,1.0681167185409997,1.0955898600944802,1.0957374660478536,1.0957374660478536,1.0681167185409997
1110,18.5,feeder2_1818,250.85313415527344,249.5341339111328,251.59957885742188,-29.28615379333496,-149.39598083496094,90.85057830810547,1.086225933987063,1.0805144953919448,1.0894581343599674,1.0894581343599674,1.0805144953919448
1140,19.0,feeder2_1818,246.37429809570312,245.972900390625,245.02377319335938,-28.707298278808594,-148.462158203125,91.23374938964844,1.0668320049521947,1.0650939019041026,1.0609840605828287,1.0668320049521947,1.0609840605828287
1170,19.5,feeder2_1818,243.02444458007812,245.09231567382812,242.76397705078125,-28.865259170532227,-148.5426025390625,91.4111328125,1.0523267137347554,1.0612808582294504,1.051198856248595,1.0612808582294504,1.051198856248595
1200,20.0,feeder2_1818,242.66433715820312,240.3223419189453,240.9206085205078,-28.840076446533203,-148.97190856933594,90.74485778808594,1.05076740285758,1.0406262659938825,1.043216836369827,1.05076740285758,1.0406262659938825
1230,20.5,feeder2_1818,242.49807739257812,239.62493896484375,242.08700561523438,-28.68990135192871,-149.06678771972656,90.85250091552734,1.0500474769542876,1.0376064226192512,1.048267483944495,1.0500474769542876,1.0376064226192512
1260,21.0,feeder2_1818,252.61363220214844,253.40184020996094,253.17823791503906,-29.31380844116211,-149.3035125732422,90.81983184814453,1.0938491141465962,1.097262154937756,1.0962939285990219,1.097262154937756,1.0938491141465962
1290,21.5,feeder2_1818,252.65196228027344,250.24559020996094,254.0309600830078,-29.041837692260742,-149.582763671875,90.54502868652344,1.0940150882535227,1.0835951915342827,1.099986323898177,1.099986323898177,1.0835951915342827
1320,22.0,feeder2_1818,253.9563446044922,252.2913055419922,252.86305236816406,-29.336910247802734,-149.05845642089844,90.63251495361328,1.0996632293986268,1.0924533987665348,1.0949291351465247,1.0996632293986268,1.0924533987665348
1350,22.5,feeder2_1818,253.51419067382812,252.51951599121094,253.243896484375,-29.189083099365234,-149.27415466308594,90.6210708618164,1.0977486467169357,1.0934415789986973,1.0965782385441272,1.0977486467169357,1.0934415789986973
1380,23.0,feeder2_1818,254.03439331054688,250.61558532714844,254.0320587158203,-28.816024780273438,-149.5025634765625,90.5477294921875,1.1000011902095062,1.0851973173880858,1.0999910811178024,1.1000011902095062,1.0851973173880858
1410,23.5,feeder2_1818,253.39764404296875,254.0315704345703,252.8203125,-29.358375549316406,-149.0052490234375,90.82072448730469,1.0972439850016873,1.099988966797969,1.0947440660886023,1.099988966797969,1.0947440660886023
1440,24.0,feeder2_1818,253.79310607910156,253.6630401611328,252.34730529785156,-29.33439064025879,-148.88462829589844,90.76192474365234,1.0989563858493039,1.0983931839036665,1.0926958848224344,1.0989563858493039,1.0926958848224344
